time,stage,stage_solid_fuel,stage_liquid_fuel,altitude,vertical_speed,ground_speed,air_speed,orbital_velocity,apoapsis,periapsis,apoapsis_eta,q_kpa,mass,max_thrust,available_thrust,max_twr,available_twr,throttle,target_pitch,trajectory_pitch,aoa
167151.429633679,4,893.93066906929,0,395.405823870562,74.2573850895121,0.182244617291188,74.0654408873832,189.920391193597,668.040061651031,-598435.116001459,7.58387704554588,2.92368562963436,23.2379093170166,707.399291992188,454.504028320313,3.1063975016723,1.99586031374548,0.579311438779853,90,89.8592207113044,0.128935987169889
167151.569633679,4,888.875686883926,0,405.90960750042,75.6048729897722,0.18730102288647,75.41236023902,190.447451628841,688.926487324061,-598435.105173492,7.72260430690756,3.02842741476636,23.1999969482422,707.518188476563,454.580444335938,3.11210342696366,1.99952646122084,0.578249020774624,90,89.8578930639441,0.130154948704754
167151.809633679,4,880.210003137589,0,424.35604637512,77.9242153058706,0.196253396457969,77.730731485434,191.373374964729,725.683637211565,-598435.086477379,7.96144206004112,3.21255464941915,23.1350040435791,707.725769042969,454.713806152344,3.12194955875045,2.00585252351217,0.576424848450537,90,89.8555513588326,0.13230186973499
167152.049633679,4,871.544319391251,0,443.360673552379,80.2554009710721,0.20549195810402,80.060946617479,192.327641535522,763.653217192972,-598435.065899309,8.20157157021515,3.40246229091002,23.070011138916,707.937866210938,454.850067138672,3.13187707533362,2.01223099794991,0.574597211898623,90,89.8531462676595,0.134866195128826
167152.189633679,4,866.489337205887,0,454.705610536505,81.6207320059718,0.210925664981228,81.4257108858393,192.897474776142,786.366733731935,-598435.051580622,8.34224518188688,3.51591387033349,23.0320987701416,708.063720703125,454.930908203125,3.13770577344425,2.01597590331386,0.573529548837403,90,89.8517745679592,0.13663284515148
167152.429633678,4,857.823653459549,0,474.599844710319,83.9706890482705,0.220395188993476,83.7746958626248,193.896848417456,826.280155564891,-598435.024353991,8.58442807714846,3.71498598376444,22.9671077728271,708.282775878906,455.071655273438,3.14776305420099,2.02243764636023,0.571696667223045,90,89.8494582573646,0.139525817941307
167152.569633678,4,852.768671274185,0,486.465797825018,85.3469802132838,0.226007289274653,85.1504196519802,194.492951823198,850.136287893984,-598435.007430512,8.72630278598638,3.83378505003841,22.9291954040527,708.412536621094,455.155059814453,3.15366741966199,2.02623136808028,0.570626049509211,90,89.8481191721544,0.141198931939491
167152.809633678,4,844.102987527847,0,507.256777103874,87.7157460557976,0.235745369879979,87.5182121481065,195.53738433169,892.02351926954,-598434.974607464,8.97055068340836,4.04202508415683,22.8642024993896,708.638244628906,455.300079345703,3.16385468163426,2.03277661523681,0.568788225400474,90,89.8458392808072,0.143922531496992
167153.049633678,4,835.437303781509,0,528.617805944523,90.0964109127761,0.245680647581353,89.8979029643214,196.610227577354,935.172954837559,-598434.939307925,9.21610892053729,4.25605213894651,22.7992095947266,708.868103027344,455.44775390625,3.17412476616215,2.03937502355598,0.566947402113082,90,89.8436083063444,0.146591604206265
167153.189633678,4,830.382321596146,0,541.342793829157,91.490632775686,0.251543437227297,91.291556313076,197.249184151683,960.931182625121,-598434.916748456,9.35995823890931,4.38357139489776,22.7612972259521,709.003967285156,455.535034179688,3.1801532640033,2.04324843310939,0.565872384801264,90,89.8423211814755,0.148125563190845
167153.429633678,4,821.716637849808,0,563.612248688471,93.8901650291976,0.261751842865545,93.6901140560134,198.36698585407,1006.1039826856,-598434.87573304,9.60760074814363,4.60674944047432,22.6963043212891,709.239929199219,455.686676025391,3.19055392217806,2.0499309011774,0.564027216387889,90,89.8401149858773,0.150758042478451
167153.569633678,4,816.661655664444,0,576.869244195521,95.2954037890518,0.267791478633745,95.0947836008243,199.032124599382,1033.05146594509,-598434.850317669,9.75266937899528,4.73960019991878,22.6583919525146,709.379333496094,455.776214599609,3.19665931350658,2.05385346590249,0.562949687262474,90,89.8388322361765,0.152254576652189
167153.809633678,4,807.995971918106,0,600.054300620453,97.7138623494782,0.278280011094207,97.5122629012121,200.194783833958,1080.27865288442,-598434.804024701,10.0024101481519,4.97190282454914,22.5933990478516,709.621215820313,455.931610107422,3.20719131716767,2.06062045093532,0.561100556899093,90,89.8366664344548,0.154774617784125
167154.049633678,4,799.330288171768,0,623.821351307444,100.144342968504,0.288968776333435,99.9417601402369,201.385710333435,1128.81989943353,-598434.754792632,10.2534874837961,5.20995381882169,22.5284061431885,709.866638183594,456.089294433594,3.21780681009282,2.06744082775754,0.559249018075885,90,89.8345105577892,0.15727503704311
167154.189633678,4,794.275305986404,0,637.955379160238,101.567698111774,0.295281075172096,101.364539514387,202.09346998712,1157.74763935967,-598434.724476855,10.4005702377544,5.35146698670944,22.4904937744141,710.011291503906,456.182250976563,3.22403748824885,2.0714440550196,0.558167951194487,90,89.8332716688246,0.158661499134603
167154.429633677,4,785.609622240067,0,662.64983840182,104.017337249449,0.306244914896492,103.813187825529,203.329112287733,1208.39622772683,-598434.6698759,10.6537836609903,5.59859021937156,22.425500869751,710.262084960938,456.343353271484,3.23478495875872,2.07834939437911,0.55631297703812,90,89.831164016915,0.161077633924041
